BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2006;34074;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2007;34442;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2008;35037;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2009;35241;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2010;35644;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2011;36091;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2012;36447;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2013;37072;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2014;37581;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;37954;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;38445;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;38876;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;39193;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;39630;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;39993;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;40568;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;41288;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;42192;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;29761;Pers.;Personen;
