"Kanton (-) / Bezirk (>>) / Gemeinde (......)";"Gebäudekategorie";"Anzahl Zimmer";"Bauperiode";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"1961-1970";12;12;12;12;12;12;12;12;12;12;12;12;12
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"1971-1980";9;9;9;9;9;9;9;9;9;9;9;10;10
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"1981-1990";35;35;35;35;35;35;35;35;35;35;35;35;35
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"1991-2000";20;20;18;18;18;18;18;18;18;18;18;18;18
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"2001-2005";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"2006-2010";15;15;15;15;15;15;15;15;15;15;15;15;15
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Mehrfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;2;21;21;22;24
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"Vor 1919";48;44;44;44;44;45;45;45;45;44;44;44;43
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1919-1945";12;17;17;17;17;17;17;17;17;24;22;22;22
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1961-1970";10;11;11;11;11;12;12;12;12;12;12;12;12
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1971-1980";11;11;11;11;11;11;11;11;11;11;11;11;11
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1981-1990";48;48;48;49;50;50;50;50;50;51;52;52;52
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"1991-2000";77;77;77;77;77;77;77;80;80;80;81;81;81
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"2001-2005";25;25;25;25;25;25;25;25;25;25;25;25;25
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"2006-2010";47;46;46;46;46;46;46;46;46;46;46;46;46
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"2011-2015";0;1;11;17;17;17;17;17;17;17;17;17;17
"......3214 Mörschwil";"Mehrfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;9;14;14;21;30;33;37
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"Vor 1919";26;26;26;26;28;27;27;27;28;28;28;26;26
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1919-1945";2;2;2;2;2;2;2;2;2;3;2;2;2
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1961-1970";9;9;9;9;9;8;8;8;8;8;8;8;8
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1971-1980";6;6;6;6;6;6;6;6;6;6;6;6;6
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1981-1990";21;21;21;22;23;23;23;23;23;25;26;25;25
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"1991-2000";20;20;19;19;19;19;19;19;19;19;19;19;19
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"2001-2005";20;20;20;20;20;20;20;20;20;20;20;20;20
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"2006-2010";28;27;27;27;27;27;27;27;27;27;27;27;27
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"2011-2015";0;3;4;4;4;4;4;4;4;4;4;4;4
"......3214 Mörschwil";"Mehrfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;1;1;6;8;8;8
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"Vor 1919";27;27;28;28;27;28;28;30;29;28;28;30;28
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1971-1980";4;4;4;4;4;4;4;4;4;4;4;5;5
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1981-1990";12;13;13;14;14;14;14;14;14;15;15;15;15
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"1991-2000";13;13;14;14;14;14;14;14;14;14;14;14;14
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"2001-2005";8;8;8;8;8;8;8;8;8;8;8;8;8
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"2006-2010";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"2011-2015";0;0;0;0;0;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Mehrfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1981-1990";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"Vor 1919";2;2;2;3;2;2;2;2;2;2;3;3;3
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;2;2;3;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"Vor 1919";6;6;6;5;6;6;7;7;7;7;8;8;10
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1919-1945";0;0;0;0;0;0;0;1;1;1;1;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1971-1980";4;4;4;4;4;4;4;4;4;5;5;5;5
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1991-2000";4;4;4;4;4;5;5;5;5;5;5;5;5
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2001-2005";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"Vor 1919";24;24;24;25;24;24;25;26;25;25;25;25;25
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1971-1980";6;6;6;6;6;6;6;6;7;7;7;8;8
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1981-1990";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1991-2000";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2001-2005";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"Vor 1919";9;9;8;9;10;10;10;10;9;9;10;10;10
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1919-1945";2;2;2;2;2;2;2;2;2;2;2;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1971-1980";5;5;5;5;5;5;5;5;6;5;5;6;7
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1981-1990";3;3;3;3;3;3;4;3;3;3;3;3;3
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1991-2000";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2001-2005";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"Vor 1919";20;18;19;19;19;19;19;19;20;21;20;20;19
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1919-1945";2;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1946-1960";2;2;2;2;2;2;2;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1961-1970";1;1;1;1;1;1;1;1;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1971-1980";3;3;3;3;3;3;3;3;2;2;2;2;2
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1981-1990";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1991-2000";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2011-2015";0;0;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"Vor 1919";1;1;1;1;1;1;2;1;1;1;1;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1981-1990";1;1;1;1;1;1;1;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;1;1;1;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"Vor 1919";4;3;3;3;3;3;3;3;3;3;3;3;3
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1919-1945";0;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1981-1990";0;0;0;0;0;1;1;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1991-2000";2;2;2;2;2;2;2;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;1;1;1;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;2;2;1;1
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1991-2000";1;1;1;1;1;1;1;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"Vor 1919";3;3;3;3;3;3;3;3;2;2;2;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1981-1990";0;0;0;0;0;0;0;1;1;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3214 Mörschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;1
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"Vor 1919";4;2;2;2;2;2;2;2;2;2;2;2;2
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1919-1945";0;2;2;2;2;2;2;2;2;2;2;2;2
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3215 Rorschach";"Einfamilienhäuser";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
